,Compressed Data,Subfolder Name
216,"[-2.5389117e+02  1.6009129e+02 -9.0172768e+01  9.5268764e+00
  2.7882309e+01 -5.1660500e+01 -2.3522694e+00  8.6190853e+00
 -2.8413933e+01  8.9417095e+00  5.6502604e+00 -2.9345871e+01
 -4.4762559e+00 -1.1901049e-01 -1.0272211e+01  1.5512488e+01
  1.4026258e+01  7.8160900e-01  1.0174130e+01 -1.6556506e+00
 -9.7127237e+00  4.4467702e+00 -2.1459198e+00 -8.4066305e+00
 -6.3797247e-01 -6.2172070e+00 -6.0171537e+00  3.5875383e-01
 -6.5541134e+00 -2.8913701e+00  7.2136116e+00  3.0136726e+00
  2.1260304e+00  4.0025635e+00 -1.2492578e-01  7.1893716e-01
  5.0875592e-01 -1.0706222e+00  2.5673382e+00 -1.6384664e+00]",hungry
217,"[-3.0563168e+02  1.8391171e+02 -1.1156356e+02 -2.1005573e+00
  3.3161572e+01 -4.4827797e+01  1.1402399e+01  1.9969055e+01
 -3.1948013e+01  4.0161338e+00  8.6914787e+00 -2.3507353e+01
  3.3426900e+00  5.4255056e+00 -1.5090511e+01  3.6599655e+00
  2.6125121e+00 -7.7998209e+00  6.2491989e+00 -1.8170255e+00
 -9.9123907e+00  5.0157342e+00  1.5952374e+00 -4.0819530e+00
  4.6808261e-01 -8.0978308e+00 -6.0594606e+00  6.1284947e+00
 -1.8556558e-01 -4.5697246e+00 -6.5147096e-01 -2.5553350e+00
  1.2807161e+00  3.9938071e+00 -2.1408601e+00 -3.4027159e-01
  2.8151417e+00 -9.5135295e-01 -6.8770236e-01 -3.3072445e-01]",hungry
218,"[-2.4204010e+02  1.6142726e+02 -9.1436043e+01 -8.9308176e+00
  2.7756998e+01 -3.7126549e+01 -6.4415818e-01  1.4817034e+01
 -1.6840956e+01  4.6680956e+00  8.1269211e-01 -2.1848322e+01
  2.8787186e+00  2.0751889e+00 -1.7115849e+01  7.2009765e-02
  2.3473809e+00 -7.2575765e+00  2.5382593e+00 -2.8311796e+00
 -9.5874367e+00  1.1837084e+00 -1.0021942e-01 -1.1945924e+00
  3.8596685e+00 -5.1574383e+00 -5.8533330e+00  2.0637326e+00
 -3.9935489e+00 -2.5202770e+00  5.5471969e+00 -1.2840235e+00
 -3.5825121e+00  1.5683339e+00 -1.7747079e+00 -1.2277887e+00
  3.5261765e+00  1.5558286e+00  5.7093337e-02 -1.5417908e+00]",hungry
219,"[-2.8566943e+02  1.5426346e+02 -7.5910713e+01 -2.1023058e+01
  2.1072287e+01 -3.8397800e+01 -2.0434494e+01  6.9990044e+00
 -1.1587281e+01  4.3615770e+00  5.6981430e+00 -2.5963512e+01
 -8.7841768e+00  1.3693271e+01 -9.6869335e+00 -1.8625385e+01
 -5.2006264e+00 -2.2505901e+00  2.0725973e+00  8.1091442e+00
  1.1342959e+01  1.5531690e+01  5.4864559e+00 -8.3802881e+00
 -4.2313056e+00 -2.9717454e-01 -3.6380382e+00 -2.2476139e+00
 -5.2398171e+00 -8.5406332e+00 -8.8921279e-01  7.2858363e-01
 -6.8481851e+00 -7.6280518e+00 -5.3500519e+00 -4.8342228e+00
 -2.9130721e+00 -2.6367998e+00 -1.8450658e-01  6.5013461e+00]",hungry
220,"[-3.6202661e+02  1.9694424e+02 -8.0651009e+01  5.2977157e-01
  4.3958519e+01 -2.7059307e+01  1.4643685e+00  5.4754338e+00
 -3.4221088e+01  7.1479011e+00  1.3312288e+01 -3.3095177e+01
 -5.9080091e+00  1.4845407e+01 -1.8219196e+01 -1.1340745e+01
  3.5274150e+00 -9.7009907e+00  2.1123564e+00  1.3629454e+01
  3.8200862e+00  1.0872133e+01  1.2471082e+01 -3.7370434e+00
 -3.2051675e+00  4.7827089e-01 -4.2802300e+00 -1.0498111e-01
 -1.0665258e+00 -8.3934231e+00 -3.1584003e+00 -8.7319702e-02
 -6.1548119e+00 -6.2173128e+00 -4.5784612e+00 -4.9608841e+00
 -2.3796895e+00 -1.5479616e+00 -8.8238639e-01  2.5007913e+00]",hungry
221,"[-3.7299414e+02  1.8023544e+02 -1.0683569e+02 -6.8969631e+00
  3.4743725e+01 -4.5069729e+01 -3.3813789e+00  1.4128256e+01
 -2.9210220e+01 -3.3594103e+00  4.1714811e+00 -1.9197031e+01
  2.3165469e+00  2.0858881e-01 -1.7781017e+01  4.8104620e+00
  7.2404833e+00 -6.1111469e+00  4.9342880e+00 -8.5275453e-01
 -1.1043080e+01  3.6123011e-01 -1.7619399e+00 -6.0660496e+00
  2.0074975e+00 -2.8060265e+00 -4.9886346e+00  1.7197862e+00
 -3.9323044e+00 -5.2802658e+00  4.3213543e-01 -3.2805362e+00
 -2.0042858e+00  1.9627512e+00 -3.5529919e+00 -3.4307606e+00
 -2.5096270e-01 -2.9666049e+00 -8.1751323e-01  7.5256610e-01]",hungry
222,"[-2.9677737e+02  1.4223459e+02 -6.4896988e+01 -1.2037909e+01
  1.4816351e+01 -3.1313309e+01 -1.3252156e+00  5.2339678e+00
 -2.7191011e+01 -8.2397547e+00 -3.3592596e+00 -2.0170652e+01
  4.6796745e-01  6.2576432e+00 -7.6069245e+00  2.6109681e+00
  1.0061398e-01 -1.2863454e+01 -2.2737229e+00  9.6568775e-01
 -5.8764720e+00 -6.5459430e-01 -1.6763940e+00 -4.6507869e+00
  2.5838113e+00  1.4824691e+00 -1.7998480e+00  3.3854232e+00
  1.7183775e+00 -2.6535735e+00 -6.9902343e-01 -1.2488898e+00
 -2.0422182e+00 -3.3990544e-01 -1.7847353e+00 -1.7837130e+00
  3.9652741e-01 -1.1860136e+00 -2.5212286e+00 -1.1888701e+00]",hungry
223,"[-3.5421899e+02  1.3573329e+02 -5.2401081e+01 -1.9429783e+01
  8.6220379e+00 -3.1581413e+01 -1.1404362e+01  3.9155419e+00
 -2.1036407e+01 -1.1839094e+01 -3.6512225e+00 -1.8065210e+01
 -7.1617908e+00  1.3373834e+00 -9.3191805e+00 -4.2052155e+00
 -1.5601407e+00 -1.0499442e+01 -4.6502323e+00 -3.2284603e-01
 -5.9977083e+00 -2.0196240e+00  5.5168241e-01 -2.6808877e+00
  1.4506068e+00  1.8999581e+00 -1.8850684e+00  2.6837869e+00
  3.5346801e+00 -2.6108179e+00 -2.0125556e+00  5.5559731e-01
 -8.4420961e-01 -9.0851063e-01 -7.3597288e-01 -1.1968857e+00
 -7.6879334e-01 -1.5192324e+00 -1.7668748e+00 -8.8341701e-01]",hungry
224,"[-2.76450317e+02  1.35690369e+02 -7.02626953e+01 -1.84493732e+01
  1.68357887e+01 -2.79255619e+01 -5.22240353e+00  6.83358431e+00
 -1.88873520e+01 -6.03583193e+00 -2.73104739e+00 -1.49226885e+01
  3.74400401e+00  6.42514420e+00 -9.25885201e+00 -3.05173397e+00
 -3.10531759e+00 -7.59110975e+00  2.78182411e+00 -2.74741244e+00
 -1.23000278e+01  3.50299418e-01  5.02285957e+00 -2.37214828e+00
  8.79435763e-02  2.64554763e+00  1.09360969e+00  3.62367988e-01
 -2.23983812e+00 -4.41743016e-01  1.86812019e+00 -3.15702415e+00
 -3.29641986e+00  1.49220705e+00  4.05134648e-01 -5.99377692e-01
 -3.88579398e-01 -2.57048059e+00 -1.16710258e+00  7.73505628e-01]",hungry
225,"[-324.74207    193.39821     -4.751347     6.297652    20.107897
  -25.75417     -6.9784126   11.391213   -12.182129    -0.863816
    9.080267   -12.500372    -5.10273      7.598636    -7.84862
   -5.128824     6.8743415   -4.3223886   -7.987986    -1.006161
   -6.637191    -8.325561    -2.6954885   -5.1112127   -6.0560875
   -3.111073    -4.7944756   -4.550309    -2.6686716   -4.943001
   -5.260334    -2.967384    -2.2786398   -1.5470983   -1.8798113
   -3.2036932   -3.303535    -4.7566066   -5.0373316   -1.2768004]",hungry
226,"[-2.5735556e+02  1.6419743e+02 -7.9420639e+01 -1.3835438e+01
  2.4331699e+01 -4.1446407e+01 -1.8633480e+01  4.4940653e+00
 -2.0757269e+01 -7.8828011e+00 -4.1769443e+00 -1.5549977e+01
  8.8227329e+00  1.3875645e+01  5.0381318e-02  1.1759346e+01
  3.9360011e+00 -1.7254225e+01 -7.1004791e+00 -2.1768012e+00
 -1.0218653e+01 -4.3673868e+00 -6.3591342e+00 -1.1580208e+01
  1.4067352e-01  3.7234831e+00 -1.2142582e+00  4.8009024e+00
  7.4460182e+00  2.7872882e+00  7.3794401e-01 -2.7429926e+00
 -3.9599044e+00 -1.6008879e+00 -3.7381015e+00 -3.9433496e+00
 -2.8311330e-01 -2.2272346e+00 -4.6436901e+00 -1.6111023e+00]",hungry
227,"[-2.5086624e+02  1.6014455e+02 -8.0206184e+01 -2.7524332e+01
  2.4223843e+01 -2.9569773e+01 -1.8291006e+01  3.5907729e+00
 -1.6304516e+01 -3.1333487e+00  4.1443806e+00 -1.7105381e+01
 -6.3759079e+00  6.8793135e+00 -5.0662618e+00 -2.0360262e+00
  5.3989043e+00  5.3097922e-01  3.4759436e+00  5.0960789e+00
 -8.1686598e-01 -1.4753999e+00 -4.1790957e+00 -5.9905128e+00
  7.2124636e-01  1.4757137e-03 -6.7362690e+00 -4.7659645e+00
 -2.4311119e-01  1.4872772e+00 -5.2967262e-02 -6.3219781e+00
 -6.5694613e+00  5.0475842e-01  1.6902615e+00 -4.6764421e-01
  1.0791330e+00  1.9295422e+00  5.2044493e-01 -2.0475011e+00]",hungry
228,"[-3.7110193e+02  1.3352032e+02 -6.9908051e+01 -1.4809499e+01
  1.6098892e+01 -3.5423698e+01 -4.6465740e+00  1.3293580e+01
 -2.6842470e+01 -1.5844850e+01  4.4933777e+00 -1.1242307e+01
 -3.6671736e+00  9.1640215e+00 -2.5126176e+00 -5.6938672e+00
 -2.4188533e+00 -3.0932217e+00 -3.3454955e-01 -4.5236421e+00
 -7.3419414e+00 -7.8055435e-01 -4.0254760e+00 -8.1866484e+00
 -1.4095681e+00 -1.4527000e+00 -3.3676343e+00  1.7291913e+00
 -1.1739521e+00 -5.9168291e+00 -9.2965841e-01  2.3989437e+00
  2.3595994e+00  3.3133919e+00  1.7942348e+00  1.7599061e+00
  2.7655518e+00 -5.2943003e-01 -1.4617978e+00  8.9707190e-01]",hungry
229,"[-5.0709875e+02  1.2373233e+02 -2.5586927e+01 -2.8532081e+00
  1.4273084e+01 -2.1247152e+01 -7.7393785e+00  1.0029484e+00
 -2.1502720e+01 -1.3217209e+01 -3.6321027e+00 -1.3812777e+01
 -6.3337541e+00 -1.5629839e+00 -1.1909487e+01 -9.1219139e+00
 -7.1723156e+00 -1.3299392e+01 -7.7147627e+00 -5.0206642e+00
 -1.0911082e+01 -7.8256869e+00 -6.7898831e+00 -1.2189434e+01
 -8.3067541e+00 -3.4515696e+00 -5.3238406e+00 -4.4292994e+00
 -3.0908597e+00 -3.0550950e+00  5.8459699e-01  2.3732150e+00
  9.9569982e-01  9.4939399e-01 -6.3560700e-01 -2.0147269e+00
 -1.5952954e-01 -7.0123565e-01 -2.9270880e+00 -2.5566413e+00]",hungry
230,"[-3.9758914e+02  1.2383021e+02 -5.8545815e+01 -1.2287408e+01
  2.0318378e+01 -2.4048958e+01 -8.3812733e+00  4.1953297e+00
 -2.1133804e+01 -1.4211063e+01 -6.5613604e+00 -1.1197918e+01
  4.9703569e+00  3.6816442e+00 -1.2993708e+01 -5.2538176e+00
 -2.2983153e+00 -8.4339285e+00  1.1357163e+00  7.5756288e-01
 -9.4835529e+00 -5.8781624e+00 -6.5165749e+00 -9.9423504e+00
 -9.2361957e-02  1.9567786e+00 -6.3393359e+00 -6.2895050e+00
 -3.3682129e+00 -5.7468981e-01  2.5860736e+00 -1.1905456e+00
 -2.2947273e+00  3.2205358e+00  2.6536832e+00  1.3803115e+00
  4.7083316e+00  2.9244158e+00 -4.8677650e-01 -5.5236191e-01]",hungry
231,"[-3.50980042e+02  1.54960358e+02 -7.83405685e+01 -2.27387619e+01
  1.04583607e+01 -4.10109634e+01 -3.27580214e+00  1.33286667e+01
 -3.00191174e+01 -1.46158037e+01  3.96152449e+00 -1.15097809e+01
  6.34304762e+00  1.73182354e+01 -4.46245766e+00 -6.13328075e+00
 -3.55619836e+00 -1.13711243e+01 -4.61207056e+00 -2.44580555e+00
 -7.84441042e+00 -7.47017145e-01 -2.73110360e-01 -6.06971931e+00
  1.00982159e-01  2.55467486e+00 -1.34566903e+00 -1.06770647e+00
 -4.52035093e+00 -5.83463717e+00  5.39768577e-01  1.15009272e+00
 -1.05833852e+00  5.48587441e-01  1.20104656e-01  8.80364597e-01
  2.34741497e+00 -5.63269436e-01 -3.30429435e-01  1.88898027e+00]",hungry
232,"[-4.0934122e+02  1.4350941e+02 -5.9008705e+01 -5.5760331e+00
  2.0670925e+01 -3.6136692e+01 -1.1838002e+01  7.8317380e+00
 -1.7650349e+01 -2.1517475e+00  5.6631708e+00 -1.5737814e+01
 -8.0681763e+00 -1.6070750e+00 -1.1387763e+01 -4.6194530e+00
 -2.4667230e+00 -6.7789168e+00  1.4372967e+00 -1.0202811e+00
 -9.1955843e+00 -4.2861476e+00 -5.5071688e+00 -8.9529667e+00
 -1.9951817e+00 -1.4820722e+00 -3.9024825e+00  6.1713547e-01
  3.4539837e-01 -1.9497167e+00 -7.8387886e-01 -1.9782832e+00
 -5.6041956e-01  2.2060208e+00 -4.6288729e-01 -3.1464779e-01
  2.3917849e+00  6.6668123e-01  9.0039641e-01  2.5406301e+00]",hungry
233,"[-2.8779324e+02  1.6219598e+02 -4.9574066e+01 -2.9933634e+01
  9.2977703e-01 -2.4999241e+01 -5.3552431e-01  2.4836104e+00
 -2.5733486e+01 -7.5788727e+00  1.7497239e+00 -1.4608024e+01
 -3.8775914e+00 -2.2569354e+00 -1.4989979e+01 -1.8353759e+00
  1.3007514e+00 -1.1147161e+01 -7.1214043e-02  6.7689443e+00
 -3.8228586e+00 -1.6151398e+00  4.7492769e-01 -5.7367721e+00
 -1.9645941e+00  9.6640266e-02 -4.6061120e+00 -2.7947121e+00
 -2.2966502e+00 -4.0744543e+00 -6.5892810e-01 -1.9709945e+00
 -5.9652319e+00 -3.0022573e+00 -1.5681053e+00 -2.9311779e+00
 -7.4859446e-01 -1.1103903e-01 -1.3488320e+00 -1.0194204e+00]",hungry
234,"[-5.3151630e+02  1.1106543e+02 -1.2499958e+01 -2.3043322e+01
  1.0794282e+00 -1.0724972e+01 -1.8272793e+01 -1.0265630e+01
 -4.4085279e+00 -8.2320285e-01 -4.6081033e+00 -9.8826294e+00
 -5.7746091e+00 -5.0050211e+00 -9.7152643e+00 -6.2994919e+00
  7.9481083e-01  6.3887868e+00  1.2894703e+01  1.2504309e+01
  4.3120708e+00 -1.7920481e+00 -5.1780238e+00 -6.3666968e+00
 -3.4665751e+00 -2.0626924e+00 -4.3086734e+00 -5.5382900e+00
 -5.1006222e+00 -3.9936540e+00 -3.1208830e+00 -4.1483827e+00
 -4.6139240e+00 -2.4560401e+00 -1.2990247e-01  1.3409783e+00
  2.0709782e+00  1.8744588e+00  2.1790686e+00  2.2776716e+00]",hungry
235,"[-3.8878113e+02  9.0958847e+01 -4.1586193e+01 -1.8860346e+01
  8.3387947e+00 -1.5875065e+01 -9.5226889e+00 -3.8433075e+00
 -1.6876623e+01 -5.5761242e+00  1.0748366e+00 -1.1955067e+01
 -8.1187820e+00 -5.5224800e-01 -3.7009346e+00  1.1081756e+00
  3.8105795e+00 -2.3111284e+00 -1.8385798e+00 -1.2852067e+00
 -4.1376200e+00 -5.1597774e-01  5.0645119e-01 -4.6336255e+00
 -4.2658176e+00 -1.8071156e+00 -3.1507618e+00 -3.4401774e+00
 -2.4088209e+00 -1.4157639e+00  2.8787529e-01  2.2446679e-01
 -1.7001990e+00 -3.0863838e+00 -3.2788615e+00 -1.5880935e+00
  5.3583759e-01  1.1265799e+00  1.6811253e+00  2.1814785e+00]",hungry
236,"[-3.49334320e+02  1.16356453e+02 -5.13928719e+01 -2.59494896e+01
 -1.38277218e-01 -3.49601669e+01 -1.67107925e+01  4.17362785e+00
 -1.47487955e+01 -1.22051868e+01 -2.10899115e+00 -7.72606039e+00
 -2.75357556e+00  8.54546368e-01 -3.09063244e+00  1.46601188e+00
 -9.30884540e-01 -8.13941956e+00 -2.91688180e+00 -1.66793025e+00
 -5.66022396e+00 -1.03417504e+00 -5.18039882e-01 -4.46954632e+00
 -8.70583117e-01  3.66148442e-01 -2.76598930e+00 -1.35966134e+00
 -1.25019044e-01 -4.81632769e-01  2.22235724e-01 -7.40645885e-01
 -5.49168110e-01  5.66358328e-01 -1.15479434e+00 -2.26400062e-01
  2.21036172e+00 -1.13912113e-01 -6.41725957e-01  2.28693914e+00]",hungry
237,"[-3.2566278e+02  9.7075302e+01 -4.1601254e+01 -2.0104063e+01
 -1.4198050e-01 -2.4666195e+01 -5.5275645e+00  5.3134727e+00
 -1.3468889e+01 -5.2310853e+00  2.6908772e+00 -8.7765789e+00
 -6.1789818e+00 -8.5495621e-01 -1.6212877e+00  4.4448452e+00
  2.7773676e+00 -4.3549943e+00 -1.9477527e+00 -2.2405796e+00
 -3.4294531e+00  2.7252705e+00  1.5361241e+00 -4.5691991e+00
 -2.9956560e+00 -1.1556273e+00 -1.6146474e+00 -1.2750347e+00
 -1.8185158e+00  1.0823411e+00  3.7979906e+00 -5.1840454e-01
 -2.1709328e+00  1.5806267e-01 -2.3205547e+00 -2.4636271e+00
  2.0346549e+00  7.6490480e-01 -2.1149662e+00  6.2348354e-01]",hungry
238,"[-4.0041452e+02  8.0194168e+01 -3.4650768e+01 -2.3498114e+01
 -5.4610696e+00 -2.0559418e+01 -4.9517860e+00  3.5896966e+00
 -1.1155590e+01 -3.6403565e+00  3.1411595e+00 -9.1141968e+00
 -7.0603051e+00  8.3639795e-01 -3.3787186e+00 -2.7407401e+00
  1.4936314e+00 -1.6719200e-01 -7.5405753e-01 -1.7494224e+00
 -3.2603734e+00  2.3040342e-01  8.0150026e-01 -3.4504342e+00
 -3.0427670e+00 -3.5659754e-01 -7.8510731e-01 -1.9225664e+00
 -2.2692368e+00 -1.0351610e+00  5.5199409e-01 -6.0628456e-01
 -1.6014658e+00 -1.4632602e-01  3.6762396e-01  2.7921109e-02
  8.6941206e-01  1.7883385e+00  2.0465002e+00  1.1963755e+00]",hungry
239,"[-4.9519922e+02  5.4090958e+01 -2.4377970e+01 -1.0255309e+01
  1.0544086e+01 -3.7862353e+00 -5.5069818e+00 -8.9747816e-01
 -4.6728559e+00 -1.9462646e+00 -1.2387137e+00 -5.3989062e+00
 -2.3696501e+00 -1.1471989e+00 -4.3309641e+00 -2.7861309e+00
 -2.0599475e+00 -2.0850198e+00  2.7743194e+00  5.1111054e+00
  3.7022676e+00  3.1993487e+00  5.1093048e-01 -1.7796273e+00
 -3.3422431e-01 -3.1533930e-01 -1.3932477e+00 -1.5159582e+00
 -2.8811352e+00 -2.4595399e+00 -1.5598118e-01 -1.4180648e+00
 -3.5017922e+00 -2.7434900e+00 -1.9077514e+00 -1.2815456e+00
 -5.5297524e-01 -4.3763527e-01  1.0743088e+00  2.4428954e+00]",hungry
240,"[-2.8058334e+02  1.7446878e+02 -4.9928398e+01 -6.8182583e+00
  2.3645996e+01 -2.8318583e+01 -1.8827990e-01  1.9490858e+01
 -1.5582219e+01 -4.5400491e+00  8.2434320e+00 -1.4085234e+01
 -7.7437167e+00  2.9116507e+00 -8.2854195e+00 -3.2288244e+00
  1.1842629e+00 -8.1248417e+00 -4.8962283e+00 -3.4548259e+00
 -8.8103418e+00 -2.5559196e+00 -6.2864822e-01 -5.1562262e+00
 -1.4183112e+00 -3.0827291e+00 -7.9242969e+00 -2.7434077e+00
 -1.7977333e+00 -5.0421658e+00 -1.9785650e+00 -2.9235349e+00
 -5.6274462e+00 -1.8906449e+00 -1.7891244e+00 -4.4053965e+00
 -3.1171184e+00 -3.7654872e+00 -4.0786619e+00 -1.4568486e+00]",hungry
241,"[-4.9615280e+02  1.0393068e+02 -1.0120274e+01  1.0220482e+01
  1.7451643e+01 -1.4443480e+01 -2.5191855e+00  4.0317311e+00
 -1.1603107e+01 -4.4192061e+00 -2.7508142e+00 -1.2444157e+01
 -4.9029346e+00 -3.4187934e+00 -9.7708597e+00 -3.3503151e+00
 -3.2213132e+00 -8.3983908e+00 -2.9568043e+00 -2.9392874e+00
 -6.8405333e+00 -2.6905670e+00 -3.1079888e+00 -5.6852889e+00
 -2.3786478e+00 -3.8064139e+00 -5.9908519e+00 -2.6381307e+00
 -3.2643743e+00 -4.3252101e+00 -1.2682400e+00 -2.2450418e+00
 -3.8198445e+00 -1.6904858e+00 -1.8854728e+00 -2.3461931e+00
 -6.5926248e-01 -7.9219955e-01 -8.0296820e-01  2.8916860e-01]",hungry
242,"[-3.9691858e+02  1.4432451e+02 -6.6753761e+01 -1.6610388e+01
  2.6020243e+01 -3.1477781e+01 -2.0165783e+01  5.9181805e+00
 -2.0765055e+01 -1.7072676e+01  8.2518049e-02 -1.1370115e+01
 -7.3091593e+00  2.0777609e+00 -5.3817053e+00 -4.2725116e-01
  3.8699141e+00 -6.1705351e+00 -3.5292916e+00  7.3876280e-01
 -6.4289508e+00 -3.5447268e+00  9.5294499e-01 -4.4624853e+00
 -2.2041125e+00  2.1173608e+00 -2.1480651e+00 -1.1504945e+00
  3.0168059e+00  5.3251570e-01 -1.0045030e+00 -1.1106848e+00
 -3.0607772e+00 -1.5474697e+00 -5.6458849e-02 -2.4035969e+00
 -2.6516376e+00 -1.8593152e+00 -2.9602365e+00 -1.7991804e+00]",hungry
243,"[-295.67206     128.50385    -120.284996     -1.8895621    36.21798
  -54.595657    -12.1976185    15.02981     -26.757444     -1.1060091
    7.1364927   -20.74409       5.1091022     9.25773     -18.109346
    2.3693256    12.681243     -8.152693     -1.6645483     2.8420296
   -7.2939053    -0.72948176   -0.7760048    -8.012311     -1.0300122
   -1.0329666    -5.546231      0.5662305     1.2945846    -0.48874727
    1.4241387    -3.0321546    -3.1842103     2.1628861    -1.0272391
   -2.1452787     1.2117323    -2.5991862    -3.431699      1.8551503 ]",hungry
244,"[-2.8139786e+02  1.3189590e+02 -1.0910562e+02  3.3697918e-01
  2.6981077e+01 -5.9245716e+01 -8.2458229e+00  1.8687651e+01
 -2.7083191e+01 -4.0320358e+00  6.1812906e+00 -1.8010426e+01
  4.6523614e+00  7.0197544e+00 -1.4490560e+01  3.5884700e+00
  6.5243063e+00 -1.0107460e+01 -2.7708333e-02  1.0175651e+00
 -5.3212514e+00  5.1682639e+00  3.3310547e-02 -8.7330551e+00
  5.9753639e-01 -7.4050039e-01 -4.8262205e+00  2.6061668e+00
  9.2494118e-01 -1.3329462e+00  2.7647371e+00 -1.9190552e+00
 -3.9832730e+00 -1.0487681e-01 -3.4519689e+00 -3.8597136e+00
  6.8324305e-02 -2.0293050e+00 -2.2464013e+00  6.6524363e-01]",hungry
245,"[-5.91593323e+02  1.57511673e+02 -8.97428322e+00 -2.06445217e+01
 -5.40363789e+00 -1.56544180e+01  2.44997287e+00  1.36465812e+00
 -1.64661236e+01 -2.75319338e+00 -3.72293806e+00 -2.28938522e+01
 -1.04431210e+01  2.10758805e+00 -1.11027884e+00  1.04265366e+01
  1.26704855e+01 -1.08272433e+00  1.07621801e+00 -1.93160698e-01
 -1.29551315e+01 -7.61440706e+00 -5.84610522e-01 -7.37025213e+00
 -6.04046154e+00 -3.33359051e+00 -7.36748314e+00 -1.65967512e+00
  3.34794641e+00 -1.33238220e+00  1.28127575e+00  5.07109308e+00
  3.24482590e-01  2.44141802e-01  2.32960486e+00 -1.09736085e+00
 -1.62289536e+00 -2.16997218e+00 -6.90363455e+00 -6.21096611e+00]",hungry
246,"[-2.5292783e+02  1.5551036e+02 -7.0665413e+01 -5.5390625e+00
  2.0646429e+01 -3.8206570e+01  4.0686846e+00  2.2015013e+01
 -2.2889416e+01 -6.9227920e+00  6.3079553e+00 -1.8436184e+01
 -7.6128464e+00  2.9663098e+00 -6.2456923e+00  5.8270626e+00
  8.3250856e+00 -5.4335532e+00 -3.8620281e+00 -7.0505242e+00
 -1.2163084e+01 -1.9218152e+00 -2.1854956e+00 -8.5872145e+00
 -3.4116745e+00 -3.4397433e+00 -4.0418839e+00  1.9069026e+00
 -1.0190852e+00 -2.3848498e+00  4.1313810e+00  1.7127968e+00
 -1.6738645e+00  1.2055076e+00 -1.2953813e+00 -2.9443271e+00
  8.0292302e-01  2.0639433e-02 -2.3372979e+00 -1.8171803e+00]",hungry
247,"[-3.5091513e+02  1.4464836e+02 -1.0067524e+02 -4.6974211e+00
  3.1798298e+01 -4.2521729e+01 -7.1898961e-01  1.7139845e+01
 -3.0370337e+01 -5.5677824e+00  1.2406350e+01 -1.1648890e+01
  6.9402342e+00  1.9892117e+01  3.4245496e+00  5.2522597e+00
 -2.1993580e+00 -1.4314361e+01 -1.0083030e+00  5.2425128e-01
 -8.5962267e+00 -4.9511733e+00 -8.1541681e+00 -5.9712768e+00
  8.1670074e+00  4.9101205e+00  1.4708060e+00  1.1596640e+01
  8.2547007e+00 -8.9354885e-01 -1.8910313e+00 -4.9477129e+00
 -3.9041073e+00 -1.5564612e-01 -2.8700342e+00 -9.4271415e-01
  1.5261173e+00 -3.0066209e+00  3.8178638e-01  6.4549232e+00]",hungry
248,"[-2.8281836e+02  1.9465749e+02 -4.9932270e+01  4.3784957e+00
  3.1481277e+01 -3.6047100e+01 -1.1161547e+01  8.0736074e+00
 -2.1498653e+01 -2.8316891e+00  5.2127194e+00 -1.6288250e+01
 -2.6401825e+00  1.5426278e+00 -1.2646965e+01 -7.0147730e-02
  2.0238969e+00 -8.5581856e+00  2.5070500e+00  3.2496502e+00
 -6.0184121e+00  1.0991261e+00 -7.8629571e-01 -7.8523912e+00
 -5.0243026e-01 -1.4891258e+00 -6.7814116e+00 -1.6828413e+00
 -3.6384430e+00 -6.6607404e+00 -1.5468531e+00 -4.0676332e+00
 -6.8150697e+00 -2.5229685e+00 -4.4732094e+00 -5.8719373e+00
 -2.1153450e+00 -3.7025664e+00 -4.1306472e+00 -1.5124685e+00]",hungry
249,"[-260.98505     183.62463     -54.398087    -13.388525     28.466848
  -28.310202    -19.987251      2.4074721   -13.894075     -2.5840302
    2.499828    -14.715207     -5.212447     -0.2849698   -11.2979355
   -2.069694      1.7857774    -5.3668423     3.8679817     4.9587483
   -4.6963553     0.32203028    0.26817852   -7.380253     -2.5093322
   -1.5824234    -6.7568254    -2.886094     -3.0224254    -6.708833
   -2.4031146    -2.4493017    -5.6515303    -2.3720024    -2.7807236
   -5.0496325    -2.060238     -2.6606328    -4.313352     -1.7415488 ]",hungry
250,"[-2.8639679e+02  1.9295401e+02 -3.1134912e+01 -5.6107140e+00
  1.7179874e+01 -3.2007771e+01 -1.0209536e+01  7.2287607e+00
 -1.7629667e+01 -4.9178066e+00  2.4458687e+00 -1.5125800e+01
 -4.7322659e+00  4.4671255e-01 -1.1452752e+01 -2.3950717e+00
  7.2059596e-01 -7.9657145e+00  3.4058300e-01  1.4773180e+00
 -6.9468570e+00 -6.2695986e-01 -2.8122756e-01 -7.1574602e+00
 -1.5079743e+00 -1.0242661e+00 -6.2956758e+00 -1.7067602e+00
 -2.0018392e+00 -6.4163146e+00 -2.3613117e+00 -2.4468975e+00
 -5.6912804e+00 -2.5401173e+00 -3.2086234e+00 -5.6200094e+00
 -2.6515706e+00 -3.2258487e+00 -4.9668822e+00 -2.5429411e+00]",hungry
